description,price,rating,review_count,url
"Surface Pro Charger Surface Pro 6 Charger, 65W Charger [Updated Version] Compatible with Surface Pro X/Pro 7/Pro 6/Pro 5/Pro 4/Pro 3, Surface Laptop Go/3/2/1, Surface Book, Surface Go 2/1",27,4.6 out of 5 stars,880,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A01082381EEWPN4TMM5N0&url=%2FSurface-Charger-KSW-KINGDO-Microsoft%2Fdp%2FB081CX1HZF%2Fref%3Dsr_1_129_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577641%26sr%3D8-129-spons%26psc%3D1&qualifier=1619577641&id=8682864661306816&widgetName=sp_atf_next
"LEHOM Laptop Stand Holder for Desk, Adjustable Portable Computer Riser Stand, Foldable Aluminum Notebook Elevator for Mac MacBook Pro Air, Lenovo, HP, Dell More 10 to 15.6 inches Laptops Tablets",10,4.7 out of 5 stars,435,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A0697397X9F1ICPVL1VJ&url=%2FLEHOM-Adjustable-Portable-Computer-Foldable%2Fdp%2FB08B3H5F5L%2Fref%3Dsr_1_130_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577641%26sr%3D8-130-spons%26psc%3D1%26smid%3DA2SR3ZY2NW9NUV&qualifier=1619577641&id=8682864661306816&widgetName=sp_atf_next
"Dell Latitude 7410 14"" Notebook - Full HD - 1920 x 1080 - Core i7 i7-10610U 10th Gen 1.8GHz Hexa-core (6 Core) - 16GB RAM - 512GB SSD","1,356",,,https://www.amazon.com/Dell-Latitude-7410-Notebook-i7-10610U/dp/B08B9XNWV9/ref=sr_1_132?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-132
"2021 Flagship Dell XPS 13 7390 Laptop Computer 13.3"" FHD Display Intel Quad-Core i7-10510U 16GB RAM 1TB SSD Backlit KB Fingerprint Reader Webcam Thunderbolt Win 10","1,329",5.0 out of 5 stars,2,https://www.amazon.com/Dell-XPS-7390-Laptop-Computer-Fingerprint/dp/B08KCYNP7G/ref=sr_1_133?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-133
"Dell Precision 7550 Mobile Workstation - 15.6"" FHD AG - 2.6 GHz Intel Core i7-10750H Six-Core - 512GB SSD - 16GB - Quadro RTX 3000 6GB - Win10 Pro","2,995",5.0 out of 5 stars,1,https://www.amazon.com/Dell-Precision-7550-Mobile-Workstation/dp/B08KYM4WBT/ref=sr_1_134?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-134
"Dell Latitude 5310 Laptop - 13.3"" FHD Touchscreen Display W/IR Camera - 1.6 GHz Intel Core i5-10210U Quad-Core - 16GB - 256GB - Win10 pro",995,,,https://www.amazon.com/Dell-Latitude-5310-Laptop-Touchscreen/dp/B08WH2DGNC/ref=sr_1_135?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-135
"Dell Latitude 3510 15.6"" FHD Business Laptop Computer, Intel Quard-Core i5-10210U (Beats i7-7500U), 8GB DDR4 RAM, 256GB PCIe SSD, WiFi 6, BT 5.1, Remote Work, Windows 10 Pro",954,5.0 out of 5 stars,8,https://www.amazon.com/Dell-3590-Business-Quard-Core-i5-10210U/dp/B089SY8KM1/ref=sr_1_136?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-136
Dell Inspiron 5505 Laptop AMD Ryzen(TM) 7 4700U 8GB DDR4 256GB M.2 PCIe NVMe Solid State Drive 15.6-inch FHD (1920 x 1080) Anti-Glare LED Backlight Non-Touch Narrow Border WVA Display,709,4.7 out of 5 stars,7,https://www.amazon.com/Dell-5505-15-6-inch-Anti-Glare-Backlight/dp/B08HW94QLT/ref=sr_1_137?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-137
"2021 Flagship Dell Inspiron 15 5000 Laptop Computer 15.6"" Full HD Display 11th Gen Intel Quad-Core i7-1165G7 32GB DDR4 2TB SSD MaxxAudio Backlit Webcam HDMI WiFi USB-C Win 10","1,147",,,https://www.amazon.com/Dell-5593-Touchscreen-i7-10510U-MaxxAudio/dp/B0854GWMBD/ref=sr_1_138?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-138
"Laptop Stand, Computer Holder Riser Ergonomic Adjustable Portable Aluminum Alloy Laptop Riser, Foldable Notebook Stand Compatible with MacBook Air Pro, Dell, Lenovo, More 10-15.6” Laptops and Tablets",8,4.6 out of 5 stars,16,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A0912588TRLPQNFG12GU&url=%2FComputer-Ergonomic-Adjustable-Portable-Compatible%2Fdp%2FB08SLL4XSF%2Fref%3Dsr_1_139_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577641%26sr%3D8-139-spons%26psc%3D1&qualifier=1619577641&id=8682864661306816&widgetName=sp_mtf
"Dell ChromeBook 11.6 Inch HD (1366 x 768) Laptop NoteBook PC, Intel Celeron N2840, Camera, HDMI, WIFI, USB 3.0, SD Card Reader (Renewed)",139,4.2 out of 5 stars,"3,049",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A088059710BQQZMVZIVIY&url=%2FDell-ChromeBook-NoteBook-Certified-Refurbished%2Fdp%2FB07781S5L5%2Fref%3Dsr_1_140_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577641%26sr%3D8-140-spons%26psc%3D1%26smid%3DAESX3141EPI7X&qualifier=1619577641&id=8682864661306816&widgetName=sp_mtf
Dell Latitude 5410 (Latest Model) Core i5-10210U 8GB RAM 512GB PCIe SSD FHD (1920X1080) Non Touch WiFi 6 AX + BT Backlit Keyboard Win 10 Pro (Renewed),849,4.7 out of 5 stars,5,https://www.amazon.com/Dell-Latitude-5410-i5-10210U-1920X1080/dp/B08P2WPQP5/ref=sr_1_143?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-143
"Dell G7 17.3"" FHD 300Hz Widescreen LED Gaming Laptop | Intel Core i7-10750H Processor | 32GB RAM | 1TB SSD | NVIDIA GeForce RTX 2070 | RGB Keyboard | Windows 10 Home | Black","1,999",5.0 out of 5 stars,1,https://www.amazon.com/Dell-Widescreen-i7-10750H-Processor-Keyboard/dp/B08W53JVH3/ref=sr_1_144?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-144
"New XPS 13 9300 Laptop 13.3"" 13.4"" 4K UHD+ Touch AR 500-Nit Display 10th Gen Intel Comet Lake Core i7-1065G7 3.9 GHz F Reader Best Notebook Stylus Pen Light (1TB SSD|32GB|10 PRO)","2,299",4.5 out of 5 stars,4,https://www.amazon.com/Display-i7-10510U-Best-Notebook-Platinum/dp/B07Y43G4G8/ref=sr_1_145?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-145
"Dell Latitude E6440 14in Laptop, Core i5-4300M 2.6GHz, 8GB Ram, 256GB SSD, DVDRW, Windows 10 Pro 64bit (Renewed)",305,3.8 out of 5 stars,311,https://www.amazon.com/Dell-Latitude-E6440-Certified-Refurbished/dp/B07GCS4YTY/ref=sr_1_146?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-146
"Dell Inspiron 15 5593: 10th Gen Core i5-1035G1, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, Backlit Keyboard, Windows 10",649,4.4 out of 5 stars,177,https://www.amazon.com/Dell-Inspiron-15-5593-i5-1035G1/dp/B0826DJYG1/ref=sr_1_147?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-147
"Dell Inspiron 15 3000 Laptop (2021 Latest Model), 15.6"" HD Display, Intel N5030 Dual-Core Processor, 8GB RAM, 128GB SSD + 1TB HDD Webcam, HDMI, Bluetooth, Wi-Fi, Black, Windows 10",499,,,https://www.amazon.com/Dell-Inspiron-3000-Dual-Core-Processor/dp/B091V6695R/ref=sr_1_148?dchild=1&keywords=dell+laptop&qid=1619577641&sr=8-148
"Adjustable Laptop Stand for Desk, Aluminum Laptop Riser with 360° Rotation & Multi-Angle/Height Adjustable Computer Stand Fits MacBook Pro/Air, Dell XPS, HP, Lenovo and More 10""-17"" Laptops",39,4.7 out of 5 stars,41,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A1039930R6REVOB47UUT&url=%2FAdjustable-Aluminum-Rotation-Multi-Angle-Computer%2Fdp%2FB08P5DTZ11%2Fref%3Dsr_1_149_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577641%26sr%3D8-149-spons%26psc%3D1&qualifier=1619577641&id=8682864661306816&widgetName=sp_btf
"Laptop Stand, Adjustable Laptop Stand for Desk, Ergonomic Laptop Riser with Heat-Vent, Computer Stand Compatible with MacBook Air/Pro, Dell, HP, Samsung, Lenovo, More 10-15.6"" Laptops, [Fatorm]",25,4.9 out of 5 stars,27,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A02022691O9DSLX89ZI7K&url=%2FAdjustable-Ergonomic-Heat-Vent-Compatible-Fatorm%2Fdp%2FB08VS2X18Z%2Fref%3Dsr_1_150_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577641%26sr%3D8-150-spons%26psc%3D1%26smid%3DA14U1UNWU0TROC&qualifier=1619577641&id=8682864661306816&widgetName=sp_btf
AC Charger for Dell Latitude E5470 5470 14 LA65NM130 HA65NM130 PA-12 PA12 LA65NS2-01 LA65NS2-01 Laptop Power Supply Adapter Cord,23,4.8 out of 5 stars,6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A05993173NCJZK4X098BF&url=%2FCharger-Latitude-LA65NM130-HA65NM130-LA65NS2-01%2Fdp%2FB07YC5JZ31%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577650%26sr%3D8-145-spons%26psc%3D1&qualifier=1619577650&id=6293208690892086&widgetName=sp_atf_next
180W AC Charger Fit for Dell Alienware M17x R4 Alienware X51 Alienware M15 Alienware 13 R3 Alienware m14x R2 Alienware 14 R1 450-AGCU 047RW6 045G4G LA180PM180 DA180PM111 Laptop AC Adapter Power,45,3.0 out of 5 stars,11,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A05220302M6FL1BYO0PXR&url=%2FCharger-Alienware-450-AGCU-LA180PM180-DA180PM111%2Fdp%2FB07Z5QV5JW%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577650%26sr%3D8-146-spons%26psc%3D1&qualifier=1619577650&id=6293208690892086&widgetName=sp_atf_next
"Dell Latitude E7440 14.1in HD Business Laptop Computer, Intel Core i5-4200U up to 2.6GHz, 8GB RAM, 128GB SSD, USB 3.0, Bluetooth 4.0, HDMI, WiFi, Windows 10 Professional (Renewed)",324,4.0 out of 5 stars,127,https://www.amazon.com/Dell-Latitude-E7440-Bluetooth-Professional/dp/B075Q5FFSX/ref=sr_1_148?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-148
"2021 Dell Inspiron 15 5000 5593 Laptop, 15.6"" FHD 1080p Display, 10th Gen Intel Core i7-1065G7 8GB RAM 512GB SSD, MaxxAudio Pro Backlit KB Fingerprint Win 10",842,4.6 out of 5 stars,26,https://www.amazon.com/Dell-5593-i7-1065G7-MaxxAudio-Fingerprint/dp/B08Q39NKQZ/ref=sr_1_149?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-149
"Dell Latitude E7440 14.1” HD Flagship Ultrabook PC, Intel Core i5-4300U 1.9GHz, 8GB DDR3 RAM, 256GB SSD, Bluetooth, Webcam, Windows 10 Professional (Renewed)",365,3.9 out of 5 stars,224,https://www.amazon.com/Dell-E7440-Ultrabook-Professional-Refurbished/dp/B071F49Q2P/ref=sr_1_150?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-150
"Dell Latitude E7470 Ultrabook, 14inch QHD Touchscreen (Intel Core i5-6300U, 8 GB DDR4, 256 GB SSD) Windows 10 Pro (Renewed)",449,4.0 out of 5 stars,14,https://www.amazon.com/Dell-Ultrabook-Touchscreen-Certified-Refurbished/dp/B079JBV68W/ref=sr_1_151?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-151
"Dell XPS 15 9500 (Latest Model) 15.6"" Laptop Intel Core i7-10750H 10th Gen 16GB DDR4 RAM 512GB SSD, 4K UHD+ (3840x2400) 500-NIT Touch NVIDIA Geforce GTX 1650 Ti 4GB GDDR6, Windows 10 (Renewed)","1,699",,,https://www.amazon.com/Dell-XPS-15-9500-i7-10750H/dp/B08KYHZR7W/ref=sr_1_152?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-152
"Dell Latitude 7480 14in Notebook, Full-HD Display, Intel Core i5-7300U 2.6GHz Dual-Core, 8GB DDR4, 256GB Solid State Drive, 802.11ac, Bluetooth Backlit Keyboard, Win10Pro (Renewed)",389,4.2 out of 5 stars,20,https://www.amazon.com/Dell-Latitude-7480-Dual-Core-Refurbished/dp/B07B3W2HFK/ref=sr_1_153?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-153
"Alienware m15 R3 Gaming Laptop, 15.6 inches 300hz 3ms FHD Display, Intel Core i7-10th Gen, Nvidia GeForce RTX 2080 Super 8GB GDDR6, 1TB SSD, 32GB RAM, Lunar Light","2,540",4.5 out of 5 stars,360,https://www.amazon.com/Alienware-Display-i7-10th-GeForce-15-15-99/dp/B08DW54RCP/ref=sr_1_154?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-154
"Lenovo Chromebook C330 2-in-1 Convertible Laptop, 11.6-Inch HD (1366 x 768) IPS Display, MediaTek MT8173C Processor, 4GB LPDDR3, 64 GB eMMC, Chrome OS, 81HY0000US, Blizzard White",292,4.5 out of 5 stars,"7,087",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A04235613QGGJ5GB2WU7I&url=%2FLenovo-Chromebook-Convertible-11-6-Inch-81HY0000US%2Fdp%2FB07GM2J11Q%2Fref%3Dsr_1_155_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577650%26sr%3D8-155-spons%26psc%3D1&qualifier=1619577650&id=6293208690892086&widgetName=sp_mtf
"Tsuinz Laptop Stand Portable computer Stand for laptop Ergonomic MacBook Pro laptop riser for desk Foldable Aluminum alloy lap Holder for bed Compatible with Dell XPS,HP,Lenovo More 10-17.3"" Laptops",9,4.0 out of 5 stars,1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A02496501FY3XIDVY7PDM&url=%2FTsuinz-Portable-computer-Ergonomic-Compatible%2Fdp%2FB08QDZ6NYR%2Fref%3Dsr_1_156_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577650%26sr%3D8-156-spons%26psc%3D1&qualifier=1619577650&id=6293208690892086&widgetName=sp_mtf
"2019 New Dell Inspiron 17 PC Laptop: 17.3 Inch FHD(1980x1080) Non-Touch IPS Display, Intel CPU-i3-7020u, 8GB RAM, 1TB HDD, WiFi, Bluetooth, HDMI, Webcam, DVDRW, Windows 10",626,4.2 out of 5 stars,221,https://www.amazon.com/2019-Dell-Inspiron-17-Laptop/dp/B07R3H3PL3/ref=sr_1_158?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-158
2021 Dell Inspiron 3000 I3501 15.6” FHD Touchscreen Business Laptop Intel 10th-Gen i5-1035G1 12GB DDR4 256GB NVMe SSD Intel UHD HDMI Bluetooth Wi-Fi RJ-45 Windows 10 Pro w/ Ontrend 32GB USB,669,,,https://www.amazon.com/Dell-I3501-Touchscreen-i5-1035G1-Bluetooth/dp/B0932J1N8P/ref=sr_1_160?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-160
"Dell 2021 Flagship Inspiron 15 3583 Laptop 15.6"" HD Anti-Glare Display Intel Pentium Gold 5405U 8GB DDR4 256GB SSD+1TB HDD Intel UHD Graphics 610 HDMI Webcam Win 10 Home",549,4.4 out of 5 stars,4,https://www.amazon.com/Dell-Flagship-Inspiron-Anti-Glare-Graphics/dp/B08R94FGTK/ref=sr_1_161?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-161
"Dell Latitude E5450 14in Laptop, Intel Core i5-5300U 2.3Ghz, 8GB RAM, 256GB Solid State Drive, Windows 10 Pro 64bit (Renewed)",369,4.1 out of 5 stars,267,https://www.amazon.com/Dell-Latitude-E5450-Certified-Refurbished/dp/B07CTRFHW9/ref=sr_1_162?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-162
"2021 Dell Inspiron 15 5000 15.6"" FHD Laptop Computer, AMD Ryzen 5-4500U Processor, 16GB RAM, 1TB PCIe SSD, Backlit Keyboard, Webcam, AMD Radeon Graphics, HDMI, Windows 10, Silver",777,5.0 out of 5 stars,3,https://www.amazon.com/Dell-Inspiron-15-5000-Processor/dp/B08RSS2WYN/ref=sr_1_164?dchild=1&keywords=dell+laptop&qid=1619577650&sr=8-164
"Lamicall Laptop Stand, Adjustable Notebook Riser - Foldable Portable Ergonomic Computer Desktop Laptop Holder for Desk, Compatible with MacBook Air Pro, Dell XPS, HP (10-17"") - Silver",49,4.8 out of 5 stars,172,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A05773933JM378J3EY0ZU&url=%2FLamicall-Laptop-Stand-Adjustable-Notebook%2Fdp%2FB08NVN3Y3H%2Fref%3Dsr_1_165_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577650%26sr%3D8-165-spons%26psc%3D1&qualifier=1619577650&id=6293208690892086&widgetName=sp_btf
65W USB C AC Charger Fit for Dell XPS 13 9350 9360 9365 9370 9380 XPS 12 9250 LA65NM170 DA65NM170 Laptop Power Supply Adapter Cord,30,5.0 out of 5 stars,10,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A10336663RI4JFQHLJDJ&url=%2FCharger-LA65NM170-DA65NM170-Laptop-Adapter%2Fdp%2FB07VZLT6Y3%2Fref%3Dsr_1_166_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577650%26sr%3D8-166-spons%26psc%3D1&qualifier=1619577650&id=6293208690892086&widgetName=sp_btf
65W AC Charger for Dell Latitude 3150 3160 3137 3138 3135 Laptop Power Supply Adapter Cord,17,4.4 out of 5 stars,12,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A077028220VGLRT5Z8BWS&url=%2FCharger-Latitude-Laptop-Supply-Adapter%2Fdp%2FB07TQD4NDD%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577659%26sr%3D8-161-spons%26psc%3D1&qualifier=1619577659&id=5815881974020810&widgetName=sp_atf_next
USB C AC Charger for Lenovo Thinkpad E580 E585 E590 E590S E595 20KS 20KV 20NB 65W Type C Laptop Power Supply Adapter Cord,25,4.6 out of 5 stars,40,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A01288923OCQPUQ3PP65E&url=%2FCharger-Lenovo-Thinkpad-Laptop-Adapter%2Fdp%2FB07TG85B9K%2Fref%3Dsr_1_162_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577659%26sr%3D8-162-spons%26psc%3D1&qualifier=1619577659&id=5815881974020810&widgetName=sp_atf_next
"Dell Latitude E7270 12.5-Inch Ultrabook - Intel Core i7-6600U 2.6GHz, 16GB RAM, 256GB SSD, Bluetooth, Webcam, Windows 10 Pro (Renewed)",409,3.9 out of 5 stars,12,https://www.amazon.com/Dell-Latitude-E7270-12-5-Inch-Ultrabook/dp/B089B5PVQJ/ref=sr_1_163?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-163
"Dell Latitude 3580 Intel Core i3-6006U X2 2GHz 4GB 500GB 15.6 inches Win10, Black (Renewed)",245,5.0 out of 5 stars,3,https://www.amazon.com/Dell-Latitude-i3-6006U-Certified-Refurbished/dp/B07DM4WB8N/ref=sr_1_164?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-164
"Dell Inspiron 15 7000- 15 Inch FHD Touchscreen, Intel Core i7, 8GB Memory, 512GB Solid State Drive, Nvidia GeForce GTX 1650 4GB GDDR6, Windows 10 Home (Latest Model) - Silver","1,157",4.5 out of 5 stars,39,https://www.amazon.com/Dell-Inspiron-Touchscreen-GeForce-Windows/dp/B0897X5DTP/ref=sr_1_165?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-165
"2021 Flagship Dell Inspiron 15 5000 Laptop Computer 15.6"" Full HD Display 11th Gen Intel Quad-Core i7-1165G7 16GB DDR4 512GB SSD MaxxAudio Backlit Webcam HDMI WiFi USB-C Win 10",822,3.6 out of 5 stars,18,https://www.amazon.com/Dell-5593-Touchscreen-i7-10510U-MaxxAudio/dp/B08543WRHJ/ref=sr_1_166?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-166
"2021 Dell G3 15.6"" FHD Gaming Laptop , Intel Core i5-10300H Processor, 8GB DDR4 RAM, 256GB SSD, NVIDIA GeForce GTX 1650, Backlit Keyboard, HDMI, Bluetooth, WiFi, Windows 10, Black, W/ IFT Accessories",759,,,https://www.amazon.com/Dell-i5-10300H-Processor-Bluetooth-Accessories/dp/B08TZQ9ZCQ/ref=sr_1_167?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-167
"Dell Latitude 5000 5420 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 (11th Gen) i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 512 GB SSD - Windows 10 Pro - Intel Iris Xe Graphics - in-","1,980",,,https://www.amazon.com/Dell-Latitude-5000-5420-Notebook/dp/B08VP1Z9M6/ref=sr_1_169?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-169
"Dell Inspiron 15 5593: 10th Gen Core i5-1035G1, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, Backlit Keyboard, Windows 10",649,4.4 out of 5 stars,177,https://www.amazon.com/Dell-Inspiron-15-5593-i5-1035G1/dp/B0826DJYG1/ref=sr_1_170?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-170
"Tenlamp Laptop Stand, Ergonomic Adjustable Height Angle Aluminum Alloy Computer Laptop Holder, Laptop Riser for 11-17"" MacBook, Air, Pro, Dell XPS, Samsung, Alienware Laptops, Supports Up to 44 Lbs",28,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A04817782AWL5GSIGCLBE&url=%2FErgonomic-Adjustable-Aluminum-Computer-Alienware%2Fdp%2FB08YQS2LLG%2Fref%3Dsr_1_171_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577659%26sr%3D8-171-spons%26psc%3D1&qualifier=1619577659&id=5815881974020810&widgetName=sp_mtf
"Portable Laptop Stand, Adjustable Aluminum Alloy Notebook Holder for 11-17inch Laptop Tablet ,Stand with Fan Cooling for HP DELL Notebook MacBook Air Pro Stand Holder Cooler",27,4.6 out of 5 stars,29,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A05265462IK0V9Y0RWEKC&url=%2FPortable-Adjustable-Aluminum-Notebook-11-17inch%2Fdp%2FB08JMCNGDH%2Fref%3Dsr_1_172_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577659%26sr%3D8-172-spons%26psc%3D1&qualifier=1619577659&id=5815881974020810&widgetName=sp_mtf
Dell Latitude E7240 Ultrabook PC - Intel Core i5-4300U 1.9GHz 8GB 128GB SSD Windows 10 Professional (Renewed),319,4.0 out of 5 stars,187,https://www.amazon.com/Dell-Latitude-E7240-Ultrabook-Professional/dp/B01N3SIWW8/ref=sr_1_174?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-174
"Dell G3 Gaming Laptop - 15.6"" FHD, 8th Gen Intel i5-8300H CPU, 8GB RAM, 256GB SSD, NVIDIA GTX 1050 4GB VRAM, Black - G3579-5965BLK-PUS",729,4.2 out of 5 stars,87,https://www.amazon.com/Dell-G3-Gaming-Laptop-G3579-5965BLK-PUS/dp/B07C9J1PY6/ref=sr_1_175?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-175
Dell Inspiron 15.6 Inch HD Touchscreen Flagship High Performance Laptop PC | Intel Core i5-7200U | 8GB Ram | 256GB SSD | Bluetooth | WiFi | Windows 10 (Black),668,4.4 out of 5 stars,626,https://www.amazon.com/Dell-Inspiron-Touchscreen-Performance-Bluetooth/dp/B079ZJLMJN/ref=sr_1_176?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-176
"2021 Dell Inspiron 15 3000 15.6"" HD WLED Non-Touchscreen Laptop, Intel Core i5-1035G1 Processor, 8GB DDR4 RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black w/ IFT Accessories",599,,,https://www.amazon.com/Dell-Non-Touchscreen-i5-1035G1-Processor-Accessories/dp/B08PJZMLVN/ref=sr_1_178?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-178
"Dell Latitude 7490 14"" HD Anti-Glare, Intel Core i5-8350U, 16GB DDR4, 256GB Solid State Drive, Webcam, Bluetooth, Windows 10Pro (Renewed)",629,3.6 out of 5 stars,4,https://www.amazon.com/Dell-Latitude-7490-Anti-Glare-Bluetooth/dp/B08FCPDH64/ref=sr_1_179?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-179
"Fast Latitude E7470 QHD Touch Screen Business Laptop PC (Intel Core i5 6300U, 8GB Ram, 256GB SSD, HDMI, Camera, WiFi, Bluetooth) Win 10 Pro (Renewed)",429,4.0 out of 5 stars,24,https://www.amazon.com/Latitude-E7470-Bluetooth-Certified-Refurbished/dp/B07HLSZ1Y2/ref=sr_1_180?dchild=1&keywords=dell+laptop&qid=1619577659&sr=8-180
"GMG Adjustable Laptop Stand, Laptop Stand for Desk, Ergonomic Laptop Holder Riser Compatible with MacBook Air Pro, Dell, HP, Lenovo Light Weight Laptops, Silver",15,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A0638232ZLC2ASBJC41J&url=%2FAdjustable-Ergonomic-Compatible-MacBook-Laptops%2Fdp%2FB08NX529GN%2Fref%3Dsr_1_181_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1619577659%26sr%3D8-181-spons%26psc%3D1&qualifier=1619577659&id=5815881974020810&widgetName=sp_btf
